plant_name,unit_name,plant_unit_name,owner,parent_company,capacity_mw,status,start_year,retired_year,region,country_area,subnational_unit,latitude,longitude,technology,fuel_type,announced_year,construction_start,operating_year,mothballed_year,cancelled_year,wiki_url
,,,AES Corp [100%],AES Corp [100.0%],114.0,retired,,,Americas,United States,,40.6675,80.3463,,,,,,,,https://www.gem.wiki/Beaver_Valley_Generation_Plant
,,,Duke Energy Ohio Inc [100%],Duke Energy Corp [100.0%],115.0,retired,,,Americas,United States,,38.991158,84.298206,,,,,,,,https://www.gem.wiki/Beckjord_Generating_Station
,,,Duke Energy Ohio Inc [100%],Duke Energy Corp [100.0%],112.5,retired,,,Americas,United States,,38.991158,84.298206,,,,,,,,https://www.gem.wiki/Beckjord_Generating_Station
,,,Duke Energy Ohio Inc [100%],Duke Energy Corp [100.0%],125.0,retired,,,Americas,United States,,38.991158,84.298206,,,,,,,,https://www.gem.wiki/Beckjord_Generating_Station
,,,Duke Energy Ohio Inc [100%],Duke Energy Corp [100.0%],163.2,retired,,,Americas,United States,,38.991158,84.298206,,,,,,,,https://www.gem.wiki/Beckjord_Generating_Station
,,,Duke Energy Ohio Inc [100%],Duke Energy Corp [100.0%],244.8,retired,,,Americas,United States,,38.991158,84.298206,,,,,,,,https://www.gem.wiki/Beckjord_Generating_Station
,,,AES Ohio LLC [50%]; Duke Energy Ohio Inc [37%]; Columbus Southern Power Co [12%],AES Corp [50.0%]; Duke Energy Corp [37.5%]; American Electric Power Co Inc [12.5%],460.8,retired,,,Americas,United States,,38.991158,84.298206,,,,,,,,https://www.gem.wiki/Beckjord_Generating_Station
,,,Robinson Power Co LLC [100%],Robinson Power Co LLC [100.0%],250.0,cancelled,,,Americas,United States,,40.462401,80.126645,,,,,,,,https://www.gem.wiki/Beech_Hollow_Energy_Project
,,,Duke Energy Carolinas LLC [100%],Duke Energy Corp [100.0%],1080.0,operating,,,Americas,United States,,36.2825,80.058547,,,,,,,,https://www.gem.wiki/Belews_Creek_Steam_Station
,,,Sky Energy [100%],Sky Energy [100.0%],600.0,cancelled,,,Americas,United States,,36.75689,83.697696,,,,,,,,https://www.gem.wiki/Bell_power_station
,,,Michigan Public Power Agency [18%]; DTE Electric Co [81%],DTE Electric Co [81.4%]; Michigan Public Power Agency [18.6%],697.5,operating,,,Americas,United States,,42.775292,82.494311,,,,,,,,https://www.gem.wiki/Belle_River_Power_Plant
,,,POWER4Georgians [100%],Central Georgia EMC; Cobb EMC; Diverse Power; Excelsior EMC; GreyStone Power; Jackson EMC; Pataula EMC; Snapping Shoals EMC; Upson EMC; Washington EMC,850.0,cancelled,,,Americas,United States,,31.72206,83.24966,,,,,,,,https://www.gem.wiki/Ben_Hill_Plant
,,,Tampa Electric Co [100%],Emera Inc [100.0%],445.5,retired,,,Americas,United States,,27.794344,82.403206,,,,,,,,https://www.gem.wiki/Big_Bend_Station
,,,Tampa Electric Co [100%],Emera Inc [100.0%],486.0,operating,,,Americas,United States,,27.794344,82.403206,,,,,,,,https://www.gem.wiki/Big_Bend_Station
,,,Luminant Generation Company LLC [100%],Vistra Corp [100.0%],593.4,retired,,,Americas,United States,,31.820589,96.055167,,,,,,,,https://www.gem.wiki/Big_Brown_Steam_Electric_Station
,,,Louisiana Generating LLC [100%],Cleco Corporate Holdings LLC [100.0%],230.0,cancelled,,,Americas,United States,,30.693402,91.452029,,,,,,,,https://www.gem.wiki/Big_Cajun_I
,,,Louisiana Generating LLC [100%],Cleco Corporate Holdings LLC [100.0%],657.9,operating,,,Americas,United States,,30.728097,91.369775,,,,,,,,https://www.gem.wiki/Big_Cajun_II_Power_Plant
,,,Louisiana Generating LLC [100%],Cleco Corporate Holdings LLC [100.0%],626.0,retired,,,Americas,United States,,30.728097,91.369775,,,,,,,,https://www.gem.wiki/Big_Cajun_II_Power_Plant
,,,Entergy Texas Inc [17%]; Louisiana Generating LLC [58%]; Entergy Louisiana LLC [24%],Cleco Corporate Holdings LLC [58.0%]; Entergy Corp [42.0%],619.0,operating,,,Americas,United States,,30.728097,91.369775,,,,,,,,https://www.gem.wiki/Big_Cajun_II_Power_Plant
,,,Kentucky Power Co [100%],American Electric Power Co Inc [100.0%],280.5,retired,,,Americas,United States,,38.171133,82.618458,,,,,,,,https://www.gem.wiki/Big_Sandy_Plant
,,,Kentucky Power Co [100%],American Electric Power Co Inc [100.0%],816.3,retired,,,Americas,United States,,38.171133,82.618458,,,,,,,,https://www.gem.wiki/Big_Sandy_Plant
,,,Montana-Dakota Utilities Co [22%]; Otter Tail Power Co [53%]; NorthWestern Energy Group Inc [23%],Otter Tail Power Co [53.9%]; NorthWestern Energy Group Inc [23.4%]; MDU Resources Group Inc [22.7%],456.0,operating,,,Americas,United States,,45.304611,96.511033,,,,,,,,https://www.gem.wiki/Big_Stone_Power_Plant
,,,Birchwood Power Partners LP [100%],General Electric Co; J-POWER Co Ltd,258.0,retired,,,Americas,United States,,38.266442,77.314014,,,,,,,,https://www.gem.wiki/Birchwood_Power_Facility
,,,Northern States Power Co [100%],Xcel Energy Inc [100.0%],81.0,retired,,,Americas,United States,,44.810697,93.249092,,,,,,,,https://www.gem.wiki/Black_Dog_Generating_Station
,,,Northern States Power Co [100%],Xcel Energy Inc [100.0%],113.6,retired,,,Americas,United States,,44.810697,93.249092,,,,,,,,https://www.gem.wiki/Black_Dog_Generating_Station
,,,Northern States Power Co [100%],Xcel Energy Inc [100.0%],163.2,retired,,,Americas,United States,,44.810697,93.249092,,,,,,,,https://www.gem.wiki/Black_Dog_Generating_Station
,,,Black River Generation LLC [100%],REENERGY BLACK RIVER LLC [100.0%],55.5,retired,,,Americas,United States,,44.036717,75.771528,,,,,,,,https://www.gem.wiki/Black_River_Generating_Facility
,,,Black Stallion Energy Center [100%],Black Stallion Energy Center [100.0%],660.0,cancelled,,,Americas,United States,,37.515025,83.26432,,,,,,,,https://www.gem.wiki/Black_Stallion_Energy_Center
,,,Madison Gas & Electric Co [100%],MGE Energy Inc [100.0%],35.0,retired,,,Americas,United States,,43.079155,89.375273,,,,,,,,https://www.gem.wiki/Blount_Street_Station
,,,Madison Gas & Electric Co [100%],MGE Energy Inc [100.0%],50.0,retired,,,Americas,United States,,43.079155,89.375273,,,,,,,,https://www.gem.wiki/Blount_Street_Station
,,,City of Independence - (MO) [100%],City of Independence - (MO) [100.0%],65.0,retired,,,Americas,United States,,39.092682,94.324775,,,,,,,,https://www.gem.wiki/Blue_Valley_Power_Plant
,,,Idaho Power Co [10%]; Portland General Electric Co [90%],Portland General Electric Co [90.0%]; IDACORP Inc [10.0%],642.2,retired,,,Americas,United States,,45.693597,119.805792,,,,,,,,https://www.gem.wiki/Boardman_Plant
,,,Deseret Power [100%],Deseret Power [100.0%],110.0,cancelled,,,Americas,United States,,40.4542765,109.5356416,,,,,,,,https://www.gem.wiki/Bonanza_power_station
,,,Deseret Generation and Transmission Cooperative [96%]; other [3%],other [3.8%]; Bridge Valley Electric Association; Dixie Power; Garkane Energy Cooperative Inc; Moon Lake Electric Association Inc; Mt. Wheeler Power Inc,499.5,operating,,,Americas,United States,,40.0864333,109.2853528,,,,,,,,https://www.gem.wiki/Bonanza_power_station
,,,ALLETE Inc [100%],ALLETE Inc [100.0%],75.0,retired,,,Americas,United States,,47.262089,93.652997,,,,,,,,https://www.gem.wiki/Boswell_Energy_Center
,,,ALLETE Inc [100%],ALLETE Inc [100.0%],364.5,operating,,,Americas,United States,,47.262089,93.652997,,,,,,,,https://www.gem.wiki/Boswell_Energy_Center
,,,ALLETE Inc [80%]; WPPI Energy [20%],ALLETE Inc [80.0%]; WPPI Energy [20.0%],558.0,operating,,,Americas,United States,,47.262089,93.652997,,,,,,,,https://www.gem.wiki/Boswell_Energy_Center
,,,Lafayette Utilities System [50%]; Louisiana Energy & Power Authority [20%]; Cleco Power LLC [30%],Lafayette Utilities System [50.0%]; Cleco Corporate Holdings LLC [30.0%]; Louisiana Energy & Power Authority [20.0%],558.0,operating,,,Americas,United States,,31.3975528,92.7189806,,,,,,,,https://www.gem.wiki/Brame_Energy_power_station
,,,Cleco Power LLC [100%],Cleco Corporate Holdings LLC [100.0%],704.0,operating,,,Americas,United States,,31.396889,92.719078,,,,,,,,https://www.gem.wiki/Brame_Energy_power_station
,,,Brandon Shores LLC [100%],Talen Energy Corp [100.0%],685.0,operating,,,Americas,United States,,39.179833,76.53633,,,,,,,,https://www.gem.wiki/Brandon_Shores_Generating_Station
,,,Dynegy Energy Inc [100%],Vistra Corp,241.0,retired,,,Americas,United States,,41.7115,71.192847,,,,,,,,https://www.gem.wiki/Brayton_Point_power_station
,,,Dynegy Energy Inc [100%],Vistra Corp,642.6,retired,,,Americas,United States,,41.7115,71.192847,,,,,,,,https://www.gem.wiki/Brayton_Point_power_station
,,,Virginia Electric and Power Co [100%],Dominion Energy Inc [100.0%],69.0,retired,,,Americas,United States,,37.705278,78.289444,,,,,,,,https://www.gem.wiki/Bremo_Bluff_Power_Station
,,,Virginia Electric and Power Co [100%],Dominion Energy Inc [100.0%],185.0,retired,,,Americas,United States,,37.705278,78.289444,,,,,,,,https://www.gem.wiki/Bremo_Bluff_Power_Station
,,,Generation Bridge II Connecticut LLC [100%],Public Service Enterprise Group Inc [100.0%],400.0,retired,,,Americas,United States,,41.170703,73.1842,,,,,,,,https://www.gem.wiki/Bridgeport_Harbor_Station
,,,FirstEnergy Generation Corp [100%],FirstEnergy Corp,913.7,retired,,,Americas,United States,,40.633581,80.415581,,,,,,,,https://www.gem.wiki/Bruce_Mansfield_power_station
,,,Brunner Island LLC [100%],Talen Energy Corp [100.0%],363.3,operating,,,Americas,United States,,40.095461,76.696306,,,,,,,,https://www.gem.wiki/Brunner_Island_power_station
,,,Brunner Island LLC [100%],Talen Energy Corp [100.0%],405.0,operating,,,Americas,United States,,40.095461,76.696306,,,,,,,,https://www.gem.wiki/Brunner_Island_power_station
,,,Brunner Island LLC [100%],Talen Energy Corp [100.0%],790.4,operating,,,Americas,United States,,40.095461,76.696306,,,,,,,,https://www.gem.wiki/Brunner_Island_power_station
,,,Duke Energy Carolinas LLC [100%],Duke Energy Corp [100.0%],80.0,retired,,,Americas,United States,,35.713647,80.376511,,,,,,,,https://www.gem.wiki/Buck_Steam_Station
,,,Duke Energy Carolinas LLC [100%],Duke Energy Corp [100.0%],40.0,retired,,,Americas,United States,,35.713647,80.376511,,,,,,,,https://www.gem.wiki/Buck_Steam_Station
,,,Duke Energy Carolinas LLC [100%],Duke Energy Corp [100.0%],125.0,retired,,,Americas,United States,,35.713647,80.376511,,,,,,,,https://www.gem.wiki/Buck_Steam_Station
,,,Tennessee Valley Authority [100%],Tennessee Valley Authority [100.0%],950.0,retired,,,Americas,United States,,36.021069,84.156478,,,,,,,,https://www.gem.wiki/Bull_Run_Fossil_Plant
,,,FirstEnergy Generation Corp [100%],FirstEnergy Corp,103.4,retired,,,Americas,United States,,39.909097,80.761364,,,,,,,,https://www.gem.wiki/Burger_Plant
,,,FirstEnergy Generation Corp [100%],FirstEnergy Corp,156.2,retired,,,Americas,United States,,39.909097,80.761364,,,,,,,,https://www.gem.wiki/Burger_Plant
,,,Interstate Power and Light Co [100%],Alliant Energy Corp [100.0%],212.0,retired,,,Americas,United States,,40.7412,91.11667,,,,,,,,https://www.gem.wiki/Burlington_Generating_Station
,,,City of Lakeland - (FL) [60%]; Orlando Utilities Commission [40%],City of Lakeland - (FL) [60.0%]; Orlando Utilities Commission [40.0%],363.8,retired,,,Americas,United States,,28.080244,81.922608,,,,,,,,https://www.gem.wiki/C.D._McIntosh_power_station
,,,Cambria Cogen Co [100%],Northern Star Generation LLC,98.0,retired,,,Americas,United States,,40.473611,78.70138,,,,,,,,https://www.gem.wiki/Cambria_Cogeneration_Facility
,,,Public Service Company of Colorado [100%],Xcel Energy Inc [100.0%],50.0,retired,,,Americas,United States,,39.148975,108.318069,,,,,,,,https://www.gem.wiki/Cameo_Station
,,,Consumers Energy Co [100%],CMS Energy Corp [100.0%],265.0,operating,,,Americas,United States,,42.910296,86.20074,,,,,,,,https://www.gem.wiki/Campbell_Generating_Plant
,,,Consumers Energy Co [100%],CMS Energy Corp [100.0%],404.0,operating,,,Americas,United States,,42.910296,86.20074,,,,,,,,https://www.gem.wiki/Campbell_Generating_Plant
,,,other [6%]; Consumers Energy Co [93%],CMS Energy Corp [93.3%]; other [6.7%],871.0,operating,,,Americas,United States,,42.910296,86.20074,,,,,,,,https://www.gem.wiki/Campbell_Generating_Plant
,,,Dominion Energy South Carolina Inc [100%],Dominion Energy Inc,136.0,retired,,,Americas,United States,,33.064981,80.622758,,,,,,,,https://www.gem.wiki/Canadys_Station
,,,Dominion Energy South Carolina Inc [100%],Dominion Energy Inc,217.6,retired,,,Americas,United States,,33.064981,80.622758,,,,,,,,https://www.gem.wiki/Canadys_Station
,,,Louisville Gas & Electric Co [100%],PPL Corp [100.0%],163.2,retired,,,Americas,United States,,38.183275,85.888811,,,,,,,,https://www.gem.wiki/Cane_Run_Station
,,,Louisville Gas & Electric Co [100%],PPL Corp [100.0%],209.4,retired,,,Americas,United States,,38.183275,85.888811,,,,,,,,https://www.gem.wiki/Cane_Run_Station
,,,Louisville Gas & Electric Co [100%],PPL Corp [100.0%],272.0,retired,,,Americas,United States,,38.183275,85.888811,,,,,,,,https://www.gem.wiki/Cane_Run_Station
,,,Duke Energy Progress LLC [100%],Duke Energy Corp [100.0%],140.6,retired,,,Americas,United States,,35.594767,79.04965,,,,,,,,https://www.gem.wiki/Cape_Fear_Steam_Plant
,,,Duke Energy Progress LLC [100%],Duke Energy Corp [100.0%],187.9,retired,,,Americas,United States,,35.594767,79.04965,,,,,,,,https://www.gem.wiki/Cape_Fear_Steam_Plant
,,,PacifiCorp [100%],Berkshire Hathaway Inc [100.0%],75.0,retired,,,Americas,United States,,39.727114,110.864519,,,,,,,,https://www.gem.wiki/Carbon_Power_Plant
,,,PacifiCorp [100%],Berkshire Hathaway Inc [100.0%],113.6,retired,,,Americas,United States,,39.727114,110.864519,,,,,,,,https://www.gem.wiki/Carbon_Power_Plant
,,,Buckeye Power Inc [100%],Buckeye Power Inc [100.0%],615.2,operating,,,Americas,United States,,40.253003,80.646803,,,,,,,,https://www.gem.wiki/Cardinal_Plant
,,,Buckeye Power Inc [100%],Buckeye Power Inc [100.0%],650.0,operating,,,Americas,United States,,40.253003,80.646803,,,,,,,,https://www.gem.wiki/Cardinal_Plant
,,,Erora Group LLC [100%],Erora Group LLC [100.0%],770.0,cancelled,,,Americas,United States,,37.8417,87.586396,,,,,,,,https://www.gem.wiki/Cash_Creek_Generation
,,,Duke Energy Indiana LLC [100%],Duke Energy Corp,531.0,operating,,,Americas,United States,,39.923308,87.427381,,,,,,,,https://www.gem.wiki/Cayuga_Generating_Station
,,,Riesling Power [100%],Beowulf Energy,160.0,retired,,,Americas,United States,,42.602544,76.635978,,,,,,,,https://www.gem.wiki/Cayuga_power_station_(New_York)
,,,Riesling Power [100%],Beowulf Energy,167.2,retired,,,Americas,United States,,42.602544,76.635978,,,,,,,,https://www.gem.wiki/Cayuga_power_station_(New_York)
,,,Florida Power & Light Co [100%],NextEra Energy Inc [100.0%],291.6,retired,,,Americas,United States,,30.422094,81.607786,,,,,,,,https://www.gem.wiki/Cedar_Bay_Cogeneration_Plant
,,,Southwestern Public Service Co [100%],Xcel Energy Inc [100.0%],37.0,retired,,,Americas,United States,,30.033611,95.261111,,,,,,,,https://www.gem.wiki/Celanese_power_station
,,,Florida Power Development LLC [100%],Arroyo Energy Investment Partners LLC; JPMorgan Chase & Co Corp,125.0,retired,,,Americas,United States,,28.583447,82.431853,,,,,,,,https://www.gem.wiki/Central_Power_&_Lime_Power_Plant
,,,TransAlta Centralia Generation LLC [100%],TRANSALTA USA Inc [100.0%],730.0,retired,,,Americas,United States,,46.755925,122.857217,,,,,,,,https://www.gem.wiki/Centralia_Power_Plant
,,,TransAlta Centralia Generation LLC [100%],TRANSALTA USA Inc [100.0%],730.0,operating,,,Americas,United States,,46.755925,122.857217,,,,,,,,https://www.gem.wiki/Centralia_Power_Plant
,,,Chalk Point Steam LLC [100%],GenOn Holdings Inc,364.0,retired,,,Americas,United States,,38.543881,76.685958,,,,,,,,https://www.gem.wiki/Chalk_Point_Generating_Station
,,,Chambers Cogeneration LP [100%],EXCALIBUR POWER LLC [60.0%]; I Squared Capital [40.0%],285.0,retired,,,Americas,United States,,39.693028,75.486244,,,,,,,,https://www.gem.wiki/Chambers_Cogeneration_power_station
,,,Central Electric Power Cooperative Inc [100%],Central Electric Power Cooperative Inc [100.0%],44.0,retired,,,Americas,United States,,38.683782,91.756869,,,,,,,,https://www.gem.wiki/Chamois_power_station
,,,PowerSouth Energy Cooperative [100%],PowerSouth Energy Cooperative [100.0%],66.0,retired,,,Americas,United States,,31.488686,87.9102,,,,,,,,https://www.gem.wiki/Charles_R._Lowman_Power_Plant
,,,PowerSouth Energy Cooperative [100%],PowerSouth Energy Cooperative [100.0%],236.0,retired,,,Americas,United States,,31.488686,87.9102,,,,,,,,https://www.gem.wiki/Charles_R._Lowman_Power_Plant
,,,Public Service Company of Colorado [100%],Xcel Energy Inc [100.0%],125.0,retired,,,Americas,United States,,39.807219,104.964744,,,,,,,,https://www.gem.wiki/Cherokee_Station
,,,Public Service Company of Colorado [100%],Xcel Energy Inc [100.0%],170.0,retired,,,Americas,United States,,39.807219,104.964744,,,,,,,,https://www.gem.wiki/Cherokee_Station
,,,Public Service Company of Colorado [100%],Xcel Energy Inc [100.0%],381.0,retired,,,Americas,United States,,39.807219,104.964744,,,,,,,,https://www.gem.wiki/Cherokee_Station
,,,Virginia Electric and Power Co [100%],Dominion Energy Inc [100.0%],113.0,retired,,,Americas,United States,,36.770856,76.300983,,,,,,,,https://www.gem.wiki/Chesapeake_Energy_Center
,,,Virginia Electric and Power Co [100%],Dominion Energy Inc [100.0%],185.0,retired,,,Americas,United States,,36.770856,76.300983,,,,,,,,https://www.gem.wiki/Chesapeake_Energy_Center
,,,Virginia Electric and Power Co [100%],Dominion Energy Inc [100.0%],239.0,retired,,,Americas,United States,,36.770856,76.300983,,,,,,,,https://www.gem.wiki/Chesapeake_Energy_Center
,,,Virginia Electric and Power Co [100%],Dominion Energy Inc [100.0%],112.5,retired,,,Americas,United States,,37.3832,77.382089,,,,,,,,https://www.gem.wiki/Chesterfield_power_station
,,,Virginia Electric and Power Co [100%],Dominion Energy Inc [100.0%],187.5,retired,,,Americas,United States,,37.3832,77.382089,,,,,,,,https://www.gem.wiki/Chesterfield_power_station
,,,Virginia Electric and Power Co [100%],Dominion Energy Inc [100.0%],359.0,retired,,,Americas,United States,,37.3832,77.382089,,,,,,,,https://www.gem.wiki/Chesterfield_power_station
,,,Virginia Electric and Power Co [100%],Dominion Energy Inc [100.0%],693.9,retired,,,Americas,United States,,37.3832,77.382089,,,,,,,,https://www.gem.wiki/Chesterfield_power_station
,,,NRG Power Midwest LP [100%],NRG Power Generation Assets LLC [99.0%],637.0,retired,,,Americas,United States,,40.538714,79.791156,,,,,,,,https://www.gem.wiki/Cheswick_Power_Station
,,,Glatfelter Corp [100%],Glatfelter Corp [100.0%],31.0,retired,,,Americas,United States,,39.321962,82.974708,,,,,,,,https://www.gem.wiki/Chillicothe_Paper_Power_Plant
,,,Arizona Public Service Co [100%],Pinnacle West Capital Corp [100.0%],113.6,operating,,,Americas,United States,,34.940914,110.3004,,,,,,,,https://www.gem.wiki/Cholla_Generating_Station
,,,Arizona Public Service Co [100%],Pinnacle West Capital Corp [100.0%],288.9,retired,,,Americas,United States,,34.940914,110.3004,,,,,,,,https://www.gem.wiki/Cholla_Generating_Station
,,,Arizona Public Service Co [100%],Pinnacle West Capital Corp [100.0%],312.3,operating,,,Americas,United States,,34.940914,110.3004,,,,,,,,https://www.gem.wiki/Cholla_Generating_Station
,,,PacifiCorp [100%],Berkshire Hathaway Inc [100.0%],414.0,retired,,,Americas,United States,,34.940914,110.3004,,,,,,,,https://www.gem.wiki/Cholla_Generating_Station
,,,Indiana-Kentucky Electric Corp [100%],American Electric Power Co Inc [100.0%],217.3,operating,,,Americas,United States,,38.738431,85.419064,,,,,,,,https://www.gem.wiki/Clifty_Creek_Station
,,,Appalachian Power Co [100%],American Electric Power Co Inc [100.0%],237.5,retired,,,Americas,United States,,36.933406,82.199336,,,,,,,,https://www.gem.wiki/Clinch_River_Plant
,,,Old Dominion Electric Cooperative [50%]; Virginia Electric and Power Co [50%],Dominion Energy Inc [50.0%]; Old Dominion Electric Cooperative [50.0%],424.0,operating,,,Americas,United States,,36.869533,78.704414,,,,,,,,https://www.gem.wiki/Clover_power_station
,,,Rainbow Energy Center LLC [100%],Great River Energy Cooperative [100.0%],605.0,operating,,,Americas,United States,,47.378511,101.157033,,,,,,,,https://www.gem.wiki/Coal_Creek_Station
